Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
1/23/2015,0.4,6.8,-6,0,1020.4,51,5,6
1/22/2015,-0.6,5.8,-7,0,1022.6,160,6,1
1/21/2015,1.8,5.7,-2.2,0,1028.5,17,8,0
1/20/2015,-0.5,4.2,-5.1,0,1023.4,25,9,7
1/19/2015,0.9,6.7,-4.8,0,1025.3,119,6,0
1/18/2015,2.8,7,-1.5,0,1021.4,300,10,6
1/17/2015,-1.9,3,-6.8,0,1028.7,227,6,5
1/16/2015,-1.1,2.7,-4.9,0,1032.4,360,13,1
1/15/2015,-2.5,0.2,-5.3,0,1027.1,229,7,8
1/14/2015,-1.9,1,-4.8,2,1030.3,75,5,8
1/13/2015,-0.6,3.1,-4.3,0,1031.7,46,5,7
1/12/2015,-0.7,4.2,-5.5,0,1036.1,140,5,5
1/11/2015,2.1,6.5,-2.2,0,1035.6,196,5,0
1/10/2015,3,11.1,-5.2,0,1024,168,8,1
1/9/2015,1.3,7.5,-4.9,0,1027.9,311,7,0
1/8/2015,-1.2,4.1,-6.6,0,1029.2,64,6,7
1/7/2015,-1.8,3.3,-6.8,0,1031.4,155,5,7
1/6/2015,0.5,3.9,-2.9,0,1027.5,236,5,3
1/5/2015,6,11,0.9,0,1023.7,8,16,6
1/4/2015,0.8,8.6,-7,0,1016.9,46,5,6
1/3/2015,-1.8,3.6,-7.1,0,1015.9,64,5,7
1/2/2015,-0.8,4.8,-6.5,0,1027.5,194,7,3
1/1/2015,-2.6,2.5,-7.7,0,1029.7,243,6,1
12/31/2014,-2,0.2,-4.3,0,1034,344,17,0
12/30/2014,2,6.7,-2.7,0,1022.9,30,11,6
12/29/2014,4,12.3,-4.4,0,1014.5,319,5,5
12/28/2014,2.6,8.9,-3.7,0,1018,301,6,2
12/27/2014,0,5.9,-5.9,0,1026.3,278,5,7
12/26/2014,-0.8,3.2,-4.8,0,1030.9,68,5,7
12/25/2014,1.5,7.4,-4.4,0,1033.2,98,5,0
12/24/2014,2.2,5.4,-0.9,0,1033.3,354,9,0
12/23/2014,2.2,9.3,-4.9,0,1022.9,32,9,5
12/22/2014,1.5,9.4,-6.4,0,1023.1,194,5,1
12/21/2014,-2,2.3,-6.3,0,1026,220,6,3
12/20/2014,-1.7,2.2,-5.6,0,1030.9,321,11,5
12/19/2014,0.1,5.1,-5,0,1027.7,340,12,1
12/18/2014,-1.4,2.1,-5,0,1026.4,55,6,4
12/17/2014,-0.6,5.4,-6.5,0,1029.5,122,5,0
12/16/2014,-2.2,-0.3,-4.2,0,1030.7,307,18,0
12/15/2014,-0.7,3.1,-4.5,0,1030.8,330,21,0
12/14/2014,-0.3,6.2,-6.8,0,1025.9,105,5,2
12/13/2014,0.9,4.9,-3.1,0,1028,196,6,1
12/12/2014,0.7,3.4,-2.1,0,1028.3,295,10,2
12/11/2014,0.5,4,-3,0,1030.6,295,13,2
12/10/2014,0.5,5.3,-4.4,0,1030,320,13,5
12/9/2014,-2.8,0.5,-6.1,2,1031.5,48,5,7
12/8/2014,0,4.2,-4.2,0,1035.7,187,4,3
12/7/2014,1.4,5.2,-2.4,0,1029,10,9,3
12/6/2014,-1.5,3.6,-6.6,0,1026.4,84,5,5
12/5/2014,-1.6,3.8,-6.9,0,1027,310,5,0
12/4/2014,-1.1,1.8,-3.9,0,1028.1,342,13,0
12/3/2014,-2.5,1,-6.1,0,1027.8,328,14,2
12/2/2014,-4.6,0.3,-9.5,0,1026.7,262,9,0
12/1/2014,-3,-0.6,-5.4,0,1032.5,351,13,1
11/30/2014,3.9,7.9,-0.2,0,1026.7,330,23,3
11/29/2014,3.3,6.4,0.2,2,1020.7,69,5,8
11/28/2014,5,9.6,0.4,0,1021.1,211,6,5
11/27/2014,4.8,6.7,2.8,0,1023.8,320,7,8
11/26/2014,3.5,8.3,-1.2,0,1018.8,72,6,7
11/25/2014,3.4,8.3,-1.6,0,1018.3,70,5,7
11/24/2014,5.8,11.8,-0.1,0,1026.1,111,6,5
11/23/2014,5,8.1,1.8,2,1026.4,319,4,7
11/22/2014,5.5,12.1,-1,0,1026.7,78,5,3
11/21/2014,7.5,14.4,0.5,0,1023,298,4,4
11/20/2014,4.8,8.7,0.8,0,1018.5,38,5,7
11/19/2014,4.1,8.5,-0.3,0,1020.7,51,5,7
11/18/2014,6.6,14.1,-0.9,0,1028.1,93,3,0
11/17/2014,6.8,13.5,0,0,1030.7,341,5,0
11/16/2014,6.6,12.3,0.9,0,1027.9,326,10,4
11/15/2014,5.7,9.2,2.2,0,1026.9,188,5,8
11/14/2014,5.5,12.8,-1.7,0,1027.9,74,5,2
11/13/2014,5,12.2,-2.1,0,1024.7,215,6,0
11/12/2014,6.4,8.1,4.7,0,1027.1,327,12,0
11/11/2014,7.5,12.8,2.2,0,1020.4,335,15,6
11/10/2014,7.5,15.6,-0.5,0,1020.3,157,4,7
11/9/2014,7.7,15.9,-0.5,0,1024.6,218,4,3
11/8/2014,6,12.7,-0.6,0,1027.6,245,4,0
11/7/2014,5.2,9.2,1.3,0,1031.2,203,6,7
11/6/2014,9.7,11.9,7.4,0,1031.3,65,9,4
11/5/2014,11.3,20.2,2.5,0,1020.7,328,11,5
11/4/2014,8.7,15.4,2,0,1015.7,97,3,3
11/3/2014,9.9,18.9,1,0,1018.7,207,7,0
11/2/2014,11.4,14.9,7.9,0,1023.3,305,9,0
11/1/2014,11.6,16.1,7,0,1020.5,311,13,7
10/31/2014,13.7,15.4,11.9,2,1019.9,159,5,8
10/30/2014,13.2,15.2,11.1,2,1022.4,33,5,8
10/29/2014,11.4,16.3,6.5,0,1023.7,51,4,7
10/28/2014,9.6,15,4.1,0,1026,155,5,7
10/27/2014,9.3,15.4,3.2,0,1030.8,168,5,0
10/26/2014,13.9,17.9,9.9,0,1028.4,44,11,1
10/25/2014,14.5,18.7,10.3,0,1013.1,70,4,7
10/24/2014,13.7,18.3,9.1,0,1011.3,80,4,8
10/23/2014,14,16.4,11.6,0,1013.5,47,5,8
10/22/2014,11.2,14.7,7.8,0,1020.7,87,5,8
10/21/2014,12.3,15.2,9.4,0,1024.6,155,5,4
10/20/2014,14.8,17.3,12.4,0,1020.7,112,6,8
10/19/2014,17.1,20.7,13.5,0,1014.9,192,6,7
10/18/2014,16.1,24.4,7.9,0,1015.8,97,4,5
10/17/2014,15.2,23.8,6.5,0,1016,89,5,4
10/16/2014,12.9,21.4,4.5,0,1019.4,205,11,0
10/15/2014,14.7,21.9,7.4,0,1018.2,323,9,3
10/14/2014,12.8,21.6,4,0,1016.8,210,8,0
10/13/2014,13.1,18.1,8.1,0,1024.9,87,7,0
10/12/2014,15.6,17.6,13.6,0,1030.9,2,8,8
10/11/2014,17.2,21,13.5,0.1,1024.1,9,10,8
10/10/2014,18.1,23,13.2,0,1021.5,81,6,7
10/9/2014,17.4,22.2,12.7,0,1020.2,41,4,7
10/8/2014,16.6,20.6,12.5,2,1018.8,58,4,7
10/7/2014,15.3,21.5,9.1,0.2,1019.6,69,5,7
10/6/2014,13.8,21.5,6,0,1022.5,200,4,1
10/5/2014,16.4,21.1,11.6,0,1025.4,322,8,2
10/4/2014,15.4,16.9,14,0.1,1020.7,137,5,8
10/3/2014,15.5,18.9,12.1,1.6,1017.5,113,7,8
10/2/2014,14.8,20.9,8.8,0,1014.4,308,5,5
10/1/2014,13.2,15.4,11.1,10.1,1014.7,6,5,8
9/30/2014,13.2,16,10.3,0,1023.3,193,6,7
9/29/2014,19.2,23.5,15,0,1023.3,97,11,4
9/28/2014,19.3,22.4,16.2,0,1015.1,163,5,7
9/27/2014,20.4,25.5,15.2,0,1016.6,81,6,5
9/26/2014,20.6,24.1,17.1,0,1011.5,74,5,6
9/25/2014,18.7,22.4,15,0,1015.1,155,6,7
9/24/2014,20.9,25.5,16.4,0,1016.4,118,6,4
9/23/2014,18.4,18.9,17.9,14.9,1016.9,73,6,8
9/22/2014,20.9,22.4,19.4,2.7,1017.9,40,5,8
9/21/2014,20.9,24.6,17.2,2,1017.7,96,7,7
9/20/2014,22.6,27.1,18.1,0,1011.6,124,7,7
9/19/2014,19.7,25.1,14.3,1.4,1010.8,140,6,7
9/18/2014,19.9,27.7,12.1,0,1017.7,206,6,5
9/17/2014,18.4,21.9,14.8,0,1021.1,204,6,5
9/16/2014,17.9,22.1,13.6,0,1018.9,190,7,7
9/15/2014,20.6,27.7,13.5,0,1017.8,135,8,2
9/14/2014,20.6,22.8,18.5,0,1018.5,21,8,8
9/13/2014,22.5,27.2,17.8,0,1014.2,232,6,7
9/12/2014,21,23.4,18.6,0,1014.8,186,4,7
9/11/2014,23.1,26.9,19.4,0.4,1013.9,164,7,7
9/10/2014,23.9,29.2,18.6,0,1014.1,140,5,7
9/9/2014,22.7,29.5,15.9,0,1010.9,155,6,6
9/8/2014,25.6,29.3,22,0,1009.7,144,8,3
9/7/2014,25.6,29,22.2,0,1008.1,246,9,7
9/6/2014,24.9,29,20.9,0,1009.9,174,6,7
9/5/2014,24.1,30,18.3,0,1010.5,128,7,5
9/4/2014,24.4,32.8,16,0,1005.4,206,8,1
9/3/2014,22.8,30.1,15.5,0,1007.9,244,9,1
9/2/2014,20.1,20.8,19.3,15.4,1010.7,39,6,8
9/1/2014,24.1,26.9,21.4,90.6,1011.4,84,7,8
8/31/2014,23.9,27,20.7,2.9,1013.1,71,7,7
8/30/2014,24.9,27.4,22.3,0.7,1013.5,63,6,7
8/29/2014,22.8,26.8,18.7,0.2,1015.4,132,5,7
8/28/2014,26.1,28.3,24,5.8,1014.5,27,6,8
8/27/2014,26.4,33.2,19.7,0,1013,151,6,5
8/26/2014,27.1,35.3,18.8,0,1012.7,290,6,4
8/25/2014,25.8,31.9,19.6,0,1011.5,273,6,0
8/24/2014,26.4,31.4,21.5,0,1008.1,33,7,5
8/23/2014,26.8,31.9,21.6,0.9,1005.1,286,8,7
8/22/2014,24.6,27.7,21.6,3,1006.7,180,5,7
8/21/2014,28.2,32.7,23.7,0.1,1007.1,192,7,7
8/20/2014,27.4,32.9,21.9,0,1007.7,193,9,7
8/19/2014,26.9,32.4,21.3,0,1010.5,216,8,7
8/18/2014,26.4,30.2,22.5,0,1011.5,190,8,7
8/17/2014,26.4,30.1,22.6,0,1010.4,194,7,7
8/16/2014,27.1,32.7,21.4,0,1007.9,105,9,6
8/15/2014,25.6,32.1,19.2,0,1006.7,60,6,6
8/14/2014,23.6,29.7,17.4,2,1006.9,216,7,5
8/13/2014,20.9,22.2,19.5,6.8,1008.5,82,5,7
8/12/2014,26.6,32.4,20.8,12.3,1006.3,56,8,5
8/11/2014,28.1,33.8,22.3,0,1004.4,20,9,7
8/10/2014,26.4,32.6,20.2,0,1003,178,7,6
8/9/2014,26.9,31.2,22.6,3.7,1005.2,220,6,7
8/8/2014,26.8,31.5,22,0,1007.9,163,7,6
8/7/2014,27,32.1,21.9,0,1008.9,163,7,6
8/6/2014,28.1,33.4,22.9,0,1007.8,69,7,7
8/5/2014,25.3,31.1,19.5,0,1006.7,239,6,7
8/4/2014,24.4,27.9,20.8,15.3,1005.5,28,8,7
8/3/2014,31.1,34.8,27.5,0.6,1000.7,48,5,7
8/2/2014,29.8,33.8,25.7,0,1001.8,158,5,7
8/1/2014,28.2,32.3,24.2,0,1005.7,145,6,7
7/31/2014,27.5,31.1,23.9,0,1006.4,171,6,7
7/30/2014,25.5,28.5,22.5,0.5,1006.4,97,7,7
7/29/2014,29.2,33.6,24.9,41.1,1003,202,9,7
7/28/2014,29.1,34.5,23.7,0,1003.5,199,10,7
7/27/2014,28.9,34.4,23.3,0,1006.6,199,10,7
7/26/2014,29.1,34.9,23.3,0,1008.9,197,11,7
7/25/2014,26.9,32.9,21,0,1005.9,169,9,4
7/24/2014,26.9,29.5,24.2,2,1006.1,76,5,7
7/23/2014,26.5,29,24,2,1003.6,229,6,7
7/22/2014,29,30.3,27.7,2,1006.1,286,5,8
7/21/2014,31.6,35.3,27.9,2,1003.1,357,10,5
7/20/2014,30.8,35.2,26.3,0,1002.6,192,11,6
7/19/2014,30.9,35.4,26.4,2,1007.6,184,8,7
7/18/2014,29.4,34.2,24.5,0,1007.2,180,8,7
7/17/2014,25.4,28.7,22.2,0,1005.8,72,6,8
7/16/2014,26.8,31.3,22.2,12.5,1004,79,7,7
7/15/2014,27.4,31.4,23.5,1,1003.2,184,8,6
7/14/2014,28.2,35,21.5,0,1002.6,163,9,6
7/13/2014,28.9,34.8,22.9,15.7,1002.2,61,8,3
7/12/2014,29.7,33.5,25.9,0,1002.2,81,9,2
7/11/2014,29.3,36.3,22.3,0,1000.4,62,7,4
7/10/2014,29.2,35.9,22.5,0,999.1,206,9,2
7/9/2014,28.6,32.7,24.6,0,1003.1,243,8,7
7/8/2014,29.9,33.8,26,0,1002.9,46,7,7
7/7/2014,27.8,31.7,23.9,0.4,1001.2,176,8,7
7/6/2014,28.2,31.9,24.6,0,1004.5,141,6,7
7/5/2014,26.8,31.1,22.5,0,1006.2,174,8,7
7/4/2014,27.9,31.7,24.2,0,1005.6,135,7,7
7/3/2014,26.1,29.4,22.7,0,1001.4,111,5,7
7/2/2014,23.6,26.9,20.2,0.1,1002.2,148,5,8
7/1/2014,28.4,32,24.8,48.5,1003.9,119,7,7
6/30/2014,29.6,35.1,24.2,0,1005.2,180,9,7
6/29/2014,28.9,34.3,23.4,0,1005.6,131,6,6
6/28/2014,28.2,36.3,20.2,0,1005,27,5,1
6/27/2014,27.6,33.8,21.5,0,1006.3,20,11,3
6/26/2014,27.2,32.1,22.3,0,1003.4,275,6,7
6/25/2014,24.4,25.9,22.9,1.6,1003.5,207,6,8
6/24/2014,26.4,31.6,21.2,0,1003.2,164,8,7
6/23/2014,24.5,31.2,17.8,0,1006.6,196,6,2
6/22/2014,23.1,28.2,18.1,0,1008.7,292,5,6
6/21/2014,23.1,27.7,18.6,3.7,1008.6,303,5,7
6/20/2014,23.1,27.9,18.4,0,1007.5,112,7,6
6/19/2014,23.2,26.4,20,7.6,1005.4,84,9,7
6/18/2014,24.5,30,19,0,1002.4,210,8,7
6/17/2014,22.7,27.5,17.9,1.7,1002.6,352,6,7
6/16/2014,25.9,30.3,21.6,33.5,1001.8,186,9,7
6/15/2014,27.6,32.7,22.6,3.7,1003.7,295,8,7
6/14/2014,25.6,32.4,18.7,0,1005.7,121,6,5
6/13/2014,26.6,32,21.3,11.5,1007.4,92,5,7
6/12/2014,27.4,35.7,19.1,0,1005.5,54,7,3
6/11/2014,24.1,30.2,18.1,0,1008.8,12,6,3
6/10/2014,22.4,26.6,18.1,12,1009.3,57,7,7
6/9/2014,23.5,31.2,15.8,0.1,1005.9,43,8,5
6/8/2014,24.9,31,18.7,0.3,1001.8,35,7,6
6/7/2014,22.4,30.4,14.3,0,1003.2,7,10,1
6/6/2014,22.6,26.9,18.2,7.1,1004.6,53,9,7
6/5/2014,27.4,33.9,20.9,0,1003.8,198,8,5
6/4/2014,24.9,29.8,20.1,2,1005.5,180,6,7
6/3/2014,24.1,31.6,16.7,0,1007.5,126,8,4
6/2/2014,22.9,26.1,19.6,0,1010.3,27,5,5
6/1/2014,26.1,31.7,20.6,1.5,1009.2,51,9,7
5/31/2014,28.2,33.8,22.7,7.5,1007.2,50,9,7
5/30/2014,30.4,34.8,26,0,1006.6,82,9,7
5/29/2014,31,41.1,20.9,0,999.5,47,8,3
5/28/2014,26.6,36.9,16.3,0,999,222,12,3
5/27/2014,25.6,32.5,18.6,2,998.1,328,12,3
5/26/2014,25.1,34.2,16,0,996.7,230,12,4
5/25/2014,24.1,28.8,19.4,0,1005.5,259,9,5
5/24/2014,22.7,26.1,19.3,0.5,1007.8,105,6,8
5/23/2014,28.5,33.9,23.1,7.6,1009.2,184,10,6
5/22/2014,27.4,34.9,19.9,0,1007.4,189,11,6
5/21/2014,25,31.8,18.2,0,1004.8,126,7,7
5/20/2014,26.4,32.3,20.4,0,1004.6,65,11,0
5/19/2014,24.3,29.1,19.5,0,1003.4,102,6,5
5/18/2014,22.9,30.6,15.3,2,1007.1,150,10,7
5/17/2014,22.1,28.3,16,0,1011.7,118,9,6
5/16/2014,22.9,29.5,16.2,0,1009.7,82,11,6
5/15/2014,19.8,29,10.5,0,1000.3,105,8,5
5/14/2014,20.4,22.9,17.9,0,1004.3,264,9,6
5/13/2014,23.1,30.9,15.4,0,1001.3,343,10,7
5/12/2014,19.6,29.5,9.7,0,1000.8,221,14,0
5/11/2014,14.7,18.9,10.4,8,1003.2,340,9,8
5/10/2014,17.6,20.7,14.4,17.1,1014.8,54,9,7
5/9/2014,18.6,20.9,16.4,0,1014.9,81,14,7
5/8/2014,16.9,23.1,10.7,0,1013.9,116,9,6
5/7/2014,19.4,26,12.8,0,1009.5,353,10,5
5/6/2014,15.3,21.2,9.5,0.5,1005.7,50,9,7
5/5/2014,13.7,20.6,6.8,0,1015.9,148,9,1
5/4/2014,13.9,18.2,9.6,0,1017.9,355,13,1
5/3/2014,17.1,24.1,10.2,0,1013.5,280,18,3
5/2/2014,18.2,23.1,13.3,2,1016.7,269,10,4
5/1/2014,21.8,27.2,16.4,0,1009.3,284,15,7
4/30/2014,20.1,27.5,12.8,0,1008.2,199,9,6
4/29/2014,19.5,26.6,12.4,0,1011.5,199,7,6
4/28/2014,18.3,25.5,11.1,0,1017.3,202,8,5
4/27/2014,17.9,24.7,11.1,0,1020.6,96,9,7
4/26/2014,16.4,21.5,11.2,0,1020.5,85,7,7
4/25/2014,20.5,26.3,14.7,13.9,1017.3,10,11,7
4/24/2014,20.8,25.2,16.4,0,1014.9,183,7,7
4/23/2014,20.1,25.4,14.7,0.2,1010.7,194,12,7
4/22/2014,18.1,27.1,9,0,1011.9,203,14,4
4/21/2014,16.6,25,8.3,0,1015.6,341,7,7
4/20/2014,14.8,22.1,7.4,0,1016.2,180,6,7
4/19/2014,13.2,15.2,11.3,0.2,1019.8,192,6,6
4/18/2014,16.4,20.6,12.1,0,1020.7,140,6,7
4/17/2014,14.3,17.5,11.1,1.8,1014.8,154,6,7
4/16/2014,17.3,21.8,12.8,4.7,1012.1,84,5,7
4/15/2014,18.6,22.3,14.9,0,1018.7,180,9,7
4/14/2014,18.6,25.6,11.7,0,1015.8,180,9,7
4/13/2014,16.4,23.8,9,0,1017,141,6,7
4/12/2014,14.1,21.1,7.1,0,1016.2,191,7,7
4/11/2014,15.3,18.1,12.5,2,1018.1,163,5,8
4/10/2014,15.7,17.9,13.4,2,1021.6,163,6,7
4/9/2014,21.4,30.4,12.5,0,1014.9,219,12,7
4/8/2014,17.5,25.1,9.9,0,1011.6,188,9,6
4/7/2014,17.1,24.7,9.6,0,1013.5,134,6,5
4/6/2014,15.4,25,5.9,0,1015.8,205,12,6
4/5/2014,13.5,20,7,0,1021.7,257,11,0
4/4/2014,15.9,26.5,5.3,0,1016.2,214,11,0
4/3/2014,13.1,19.5,6.6,0,1021.9,229,14,0
4/2/2014,17.2,22.3,12.2,0,1018.8,119,10,7
4/1/2014,16.3,24.2,8.4,0,1011,167,6,6
3/31/2014,18.1,23,13.2,0.9,1015,73,6,7
3/30/2014,17.1,25.9,8.2,0,1015.4,147,7,5
3/29/2014,17.2,22.3,12.2,0,1013.7,151,8,3
3/28/2014,17.3,22.3,12.3,2,1008.9,50,8,7
3/27/2014,13.4,15.7,11.1,2,1010.3,42,8,8
3/26/2014,16.6,23.7,9.6,0,1010.5,92,6,7
3/25/2014,15.8,23,8.5,0,1009.6,192,6,7
3/24/2014,13.8,21.2,6.5,0,1012.2,96,5,7
3/23/2014,12.8,19.6,6,0,1020.9,139,7,5
3/22/2014,13.8,22.9,4.6,0,1020.6,54,9,0
3/21/2014,12.9,22,3.9,0,1018,219,10,2
3/20/2014,12.6,18.4,6.8,0,1025.2,324,12,0
3/19/2014,8.9,12.4,5.4,0,1024.9,340,9,7
3/18/2014,11.6,15,8.1,0,1022.4,167,10,6
3/17/2014,13.1,20.7,5.4,0,1015.2,351,12,6
3/16/2014,12.2,17.1,7.3,0,1013.6,80,8,7
3/15/2014,12.2,21.8,2.5,0,1012,86,9,6
3/14/2014,11.4,16.7,6.2,0,1015.7,228,12,0
3/13/2014,5.2,13,-2.7,0,1020.6,295,13,4
3/12/2014,8.2,10.6,5.9,0,1025.6,12,9,7
3/11/2014,7.2,13.4,1,0,1019.6,33,13,7
3/10/2014,3.5,9.2,-2.2,0,1021.2,68,6,6
3/9/2014,4.2,10,-1.7,0,1027.1,133,9,5
3/8/2014,5,10.3,-0.4,0,1023.3,104,6,7
3/7/2014,3,8.6,-2.7,0,1028.5,108,9,7
3/6/2014,3.7,7.8,-0.4,0,1030.2,189,10,0
3/5/2014,2.7,8.1,-2.7,0,1028.7,285,12,3
3/4/2014,5.7,9,2.3,0,1028,2,14,0
3/3/2014,2.5,5.6,-0.5,0,1022.4,50,10,8
3/2/2014,4.2,10.3,-2,0,1022.7,99,9,3
3/1/2014,5.1,11.7,-1.5,0,1023,318,11,2
2/28/2014,2.1,6.8,-2.6,0,1025.7,216,5,7
2/27/2014,5.5,8.3,2.7,0,1029.3,16,13,0
2/26/2014,5.1,9.5,0.7,1.2,1023.8,4,9,8
2/25/2014,3.8,8.6,-1.1,0,1025.4,51,4,7
2/24/2014,4.2,6.7,1.6,0,1027.3,154,5,8
2/23/2014,1.4,2.5,0.4,0,1030.2,65,5,8
2/22/2014,2.4,5.8,-1.1,0,1030.7,71,7,8
2/21/2014,-0.2,3.9,-4.4,0,1028.5,61,4,6
2/20/2014,-1.6,0.6,-3.9,0,1030.4,74,5,7
2/19/2014,0.5,6.1,-5.1,2,1029.6,95,8,0
2/18/2014,-0.8,2.3,-3.9,0,1030.6,180,8,7
2/17/2014,1.6,4.8,-1.7,0,1035.6,148,9,7
2/16/2014,0.9,6.1,-4.2,0,1031.5,118,7,7
2/15/2014,-0.8,3.3,-4.8,0,1025.4,50,6,7
2/14/2014,-1.4,3.2,-6.1,0,1025.4,58,5,7
2/13/2014,-2.2,0.6,-5,2,1032.8,114,7,8
2/12/2014,-2.9,3.5,-9.2,0,1034.6,90,8,5
2/11/2014,-5.2,0.7,-11.2,0,1028.8,128,5,6
2/10/2014,-5,-1.1,-8.8,0,1033.4,134,5,3
2/9/2014,-4.8,-1.3,-8.2,0,1037,357,10,0
2/8/2014,-1.9,1.6,-5.4,0,1031.6,7,14,3
2/7/2014,-3,-1.7,-4.4,2.5,1026.1,147,7,8
2/6/2014,-2.4,1.8,-6.6,1.1,1030.4,98,7,7
2/5/2014,-3.1,1.1,-7.3,0,1028.9,189,6,7
2/4/2014,-2.8,0.7,-6.3,0,1029.7,216,7,5
2/3/2014,-0.7,1.8,-3.2,0,1028.7,324,12,1
2/2/2014,4.6,9.2,0,0,1018.9,20,18,5
2/1/2014,2.4,3.7,1.1,0,1014.6,180,7,8
1/31/2014,-0.6,2.5,-3.6,2,1019.1,53,7,8
1/30/2014,1.9,9.2,-5.5,0,1019.6,94,10,1
1/29/2014,-1.5,2.8,-5.8,0,1014,60,6,7
1/28/2014,0.3,5.5,-4.9,0,1025.3,169,11,3
1/27/2014,3.6,12.3,-5.1,0,1022.4,25,9,3
1/26/2014,-1.1,3.5,-5.7,0,1025.1,165,9,5
1/25/2014,1.2,7.8,-5.4,0,1030.4,60,9,6
1/24/2014,3.1,9.7,-3.4,0,1020.6,13,6,8
1/23/2014,-2,2.6,-6.7,0,1015.6,58,5,6
1/22/2014,-0.8,6.2,-7.9,0,1022.3,58,5,3
1/21/2014,-1.1,3.5,-5.8,0,1030,192,8,1
1/20/2014,0.3,2.6,-2,0,1032.2,347,13,0
1/19/2014,0.2,4.4,-3.9,0,1024.7,330,12,6
1/18/2014,-1,5.5,-7.5,0,1031.8,176,8,3
1/17/2014,0.8,4.4,-2.7,0,1032.3,236,5,3
1/16/2014,0.3,4.6,-4,0,1029.5,100,7,7
1/15/2014,-1.9,5.2,-9.1,0,1029.6,205,5,4
1/14/2014,-2.5,2.3,-7.2,0,1034.2,153,4,2
1/13/2014,-2.7,3.2,-8.6,0,1032.1,125,4,1
1/12/2014,-0.4,3.9,-4.7,0,1035.9,200,7,0
1/11/2014,-2.4,4.3,-9.1,0,1031.6,270,7,6
1/10/2014,-3.6,3.1,-10.4,0,1031.5,168,5,0
1/9/2014,-2.1,0.9,-5.1,0,1031.5,196,7,0
1/8/2014,-1.6,0.6,-3.9,0,1033.9,320,11,1
1/7/2014,1.1,4.9,-2.8,0,1029.5,27,13,7
1/6/2014,-1.4,0.2,-2.9,0,1025.4,120,5,8
1/5/2014,0.2,6.4,-5.9,0,1026.1,75,8,0
1/4/2014,-0.7,3.1,-4.5,0,1022.2,60,4,6
1/3/2014,3.8,8.5,-1,0,1024,15,8,0
1/2/2014,2.5,7.4,-2.5,0,1018.4,16,7,3
1/1/2014,4.7,12.8,-3.4,0,1016.8,229,6,0
12/31/2013,3,10,-3.9,0,1013.1,315,9,1
12/30/2013,2,8.3,-4.2,0,1014.8,284,11,0
12/29/2013,-0.6,6.6,-7.8,0,1018,355,5,0
12/28/2013,-0.5,2.8,-3.8,0,1025.4,286,8,0
12/27/2013,-1.8,1.8,-5.3,0,1028.8,309,6,7
12/26/2013,-1.6,1.5,-4.8,0,1034.6,352,12,0
12/25/2013,-0.7,5.2,-6.5,0,1029.6,347,16,4
12/24/2013,-2.9,2.3,-8,0,1032.3,71,5,7
12/23/2013,-1.6,5.3,-8.5,0,1033.8,74,5,0
12/22/2013,-3,2,-7.9,0,1032,141,3,3
12/21/2013,-2.6,2.6,-7.9,0,1034.8,117,5,4
12/20/2013,-2.7,2.8,-8.2,0,1035.9,13,9,0
12/19/2013,-3.6,1.5,-8.8,0,1032,28,6,0
12/18/2013,-4.3,-0.3,-8.3,0,1031.5,112,6,2
12/17/2013,-0.8,1.7,-3.2,0,1034.8,42,9,6
12/16/2013,-1.1,2.7,-5,0,1031.1,72,5,7
12/15/2013,-0.3,5.4,-6,0,1033.6,60,5,3
12/14/2013,-0.2,5.3,-5.7,0,1030.6,29,6,2
12/13/2013,-2.6,2.5,-7.8,0,1026.3,229,6,0
12/12/2013,-0.8,2.7,-4.2,0,1024.5,35,13,0
12/11/2013,2.1,6.3,-2.1,0,1018.3,161,7,2
12/10/2013,1.2,7,-4.5,0,1020.7,311,14,3
12/9/2013,4,6.5,1.5,0,1022.9,358,10,0
12/8/2013,5.7,10.2,1.1,0,1022.2,352,11,6
12/7/2013,2.1,6.2,-2,0,1020.3,51,5,5
12/6/2013,4.1,9.9,-1.7,0,1019.7,181,5,2
12/5/2013,7.2,10.9,3.4,0,1023.6,180,7,0
12/4/2013,5.9,13.4,-1.6,0,1020.3,37,5,7
12/3/2013,6.8,14.7,-1,0,1021.8,36,6,0
12/2/2013,4,11.5,-3.5,0,1019.5,92,5,5
12/1/2013,4,11.4,-3.5,0,1021.9,213,5,0
11/30/2013,4.6,10.7,-1.5,0,1024.8,29,7,0
11/29/2013,4,12.1,-4.2,0,1019.3,243,5,0
11/28/2013,0.8,6.1,-4.4,0,1025.4,276,9,1
11/27/2013,-2.2,-0.3,-4.1,0,1028.5,321,19,0
11/26/2013,3,7.5,-1.4,0,1021.7,336,17,1
11/25/2013,5,7.6,2.4,0,1018.2,305,8,1
11/24/2013,7,10.2,3.7,0,1014.8,328,9,7
11/23/2013,6.2,12.8,-0.5,0,1019.5,199,5,6
11/22/2013,4.9,12.1,-2.3,0,1023,135,4,3
11/21/2013,5,11.7,-1.7,0,1026.4,157,4,0
11/20/2013,4.5,11.7,-2.8,0,1024.5,85,5,2
11/19/2013,3.3,8.1,-1.5,0,1024.2,170,5,2
11/18/2013,4,8.9,-0.8,0,1026.8,23,12,0
11/17/2013,4.5,10.3,-1.2,0,1025.6,345,10,2
